EpiScore_CRTAM	EpiScore_EZR	EpiScore_FcRL2	EpiScore_G.CSF	EpiScore_GDF.8	EpiScore_GZMA	EpiScore_N.CDase	EpiScore_NEP	EpiScore_NMNAT1	EpiScore_NTRK3	EpiScore_SIGLEC1	EpiScore_SKR3	EpiScore_SMPD1	EpiScore_CCL11	EpiScore_CD6	EpiScore_CXCL10	EpiScore_CXCL11	EpiScore_CXCL9	EpiScore_EN.RAGE	EpiScore_FGF.21	EpiScore_HGF	EpiScore_MMP.1	EpiScore_OSM	EpiScore_TGF.alpha	EpiScore_VEGFA	EpiScore_2516-57	EpiScore_2579-17	EpiScore_2580-83	EpiScore_2658-27	EpiScore_2665-26	EpiScore_2687-2	EpiScore_2705-5	EpiScore_2771-35	EpiScore_2780-35	EpiScore_2816-50	EpiScore_2826-53	EpiScore_2851-63	EpiScore_2948-58	EpiScore_2950-57	EpiScore_2966-65	EpiScore_2967-8	EpiScore_2982-82	EpiScore_3029-52	EpiScore_3035-80	EpiScore_3038-9	EpiScore_3041-55	EpiScore_3044-3	EpiScore_3046-31	EpiScore_3060-43	EpiScore_3079-62	EpiScore_3152-57	EpiScore_3169-70	EpiScore_3175-51	EpiScore_3184-25	EpiScore_3195-50	EpiScore_3216-2	EpiScore_3235-50	EpiScore_3291-30	EpiScore_3292-75	EpiScore_3293-2	EpiScore_3298-52	EpiScore_3311-27	EpiScore_3316-58	EpiScore_3324-51	EpiScore_3339-33	EpiScore_3343-1	EpiScore_3348-49	EpiScore_3403-1	EpiScore_3440-7	EpiScore_3448-13	EpiScore_3470-1	EpiScore_3473-78	EpiScore_3485-28	EpiScore_3505-6	EpiScore_3508-78	EpiScore_3519-3	EpiScore_3554-24	EpiScore_3600-2	EpiScore_3617-80	EpiScore_3805-16	EpiScore_4141-79	EpiScore_4148-49	EpiScore_4153-11	EpiScore_4160-49	EpiScore_4337-49	EpiScore_4407-10	EpiScore_4435-66	EpiScore_4481-34	EpiScore_4496-60	EpiScore_4498-62	EpiScore_4500-50	EpiScore_4568-17	EpiScore_4763-31	EpiScore_4831-4	EpiScore_4920-10	EpiScore_4924-32	EpiScore_4929-55	EpiScore_4930-21	EpiScore_4990-87	EpiScore_5000-52	EpiScore_5028-59	EpiScore_5029-3	EpiScore_5034-79	EpiScore_5107-7	EpiScore_5124-69	EpiScore_5339-49	EpiScore_5358-3	EpiScore_5363-51	EpiScore_5491-12
8963303013_R06C02	-0.179792528895272	-0.158178515807919	-0.161290126126019	0.183895046797653	0.0505594371262439	-0.150374296469398	-0.230104875508029	-0.14361528327177	0.017184137115271	0.0378471538866864	0.0428755170096702	-0.161733322343544	-0.0195122928623138	-0.103216212312832	-0.276703956707857	-0.656060929433332	-0.33253396024318	-0.376059104155523	0.0676364213350593	-0.15186762455489	0.0165107256035111	-0.0954355886707153	-0.0907472884509705	-0.049079596171508	-0.0411604994243994	-0.138640574470193	-0.121025929923281	0.0485060974404599	0.0943417139490504	-0.156827502691638	0.111230275330796	-0.0220840079117777	-0.095968295586333	0.109321924507944	-0.00774098750644585	0.0032888347080359	0.0296045113203662	0.0536674810660285	-0.123403326597055	0.378819188911905	-0.186199848410983	-0.388857136404038	-0.159446015877491	-0.17508042949513	-0.10318276273247	0.0087127373872189	-0.21078560153362	0.220107399016277	0.293351695545577	0.000986812775353287	-0.23924089222579	-0.192478389511507	-0.0823863991155959	-0.0348375947173452	-0.444902155492864	-0.0919197843548656	-0.116285671710182	-0.0938562098119249	-0.316390692393901	-0.267516484010606	0.0321648050294671	-0.0560337174950483	-0.00138063494868684	-0.23229852571905	-0.256886091407084	0.107009755064419	0.138131222448881	0.304307867947434	-0.528402448921779	-0.0389802765920635	0.196210813525158	-0.00816366449162226	-0.522017766651484	-0.0815275595957961	-0.0208908291505201	0.12152038748181	-0.511919386542931	-0.527158454844418	0.337275185981984	-0.374707883339403	-0.723324005237411	0.046187515962266	0.0815280544432681	0.00595468711641479	-0.0143641583770705	0.410802201032446	0.448702417369738	0.118587359666694	-0.602840896821619	-0.0821219820504887	0.520849439104063	0.140954382429545	0.0866047547733278	0.0197463685589681	-0.0164788359235534	-0.180643488899966	-0.208968175345546	0.157473105452214	-0.521482612793906	-0.017685752419984	-0.10085283715015	-0.0589303291985004	0.0161842133927405	-0.0545772671573734	-0.0480699859053018	0.155916510331547	-0.234428171063875	-0.11166992589276	-0.228718885168996
8963282124_R05C01	-0.482428837022619	-0.225314645520469	-0.139932060681459	0.323450091449046	-0.175140200663736	-0.229023760999501	-0.0510737883541333	0.132273957730111	0.000488697563563116	-0.304721848192711	-0.080916116518326	0.141974577017193	-0.181285729223176	0.0912806207120412	-0.0999428549135726	-0.307373454780895	-0.110710978680829	-0.017088634490715	0.511851193246503	0.23324592770505	0.310915807897603	0.273100027977682	0.713727047242883	0.67702564458588	0.368504741188926	-0.0161550258637253	0.482561487692714	0.17299781574287	-0.66328340326624	-0.044592137754136	-0.226832724604115	-0.206715763119019	-0.0774682494593853	0.0918326799542278	-0.00774098750644585	-0.0679591260943298	0.378816121152765	-0.160675364989326	0.157992119028173	0.552043059131259	-0.0759458305789141	-0.0844598212304037	-0.392420189965941	-0.267736741371775	0.0149516606289197	-0.113370941982676	-0.0262341986343679	0.300826999314402	0.328383925201113	-0.0556405857147991	0.0484380299918503	-0.170285053329883	-0.0135343723038556	0.0437338274771745	-0.423149874060441	0.780477036474794	-0.382945615147543	-0.307292129591691	-0.0982396565394911	-0.0849442159036845	-0.188016491168188	-0.0950935699903051	0.301734270737631	-0.347423660579436	0.0420598595413284	-0.0557543008395382	-0.217448995981379	0.383284910409238	-0.747699554814972	-0.220555243128119	0.168519038992775	0.225014664087328	-0.603166616220659	-0.00691511666754174	0.0572297507546128	0.206407260307867	-0.16666930973592	-0.190363937915743	0.395392980626866	-0.104808649711594	-0.0677892167328394	-0.160462789459982	0.224883178686832	-0.0159842696034128	0.416718534573905	0.78293395427905	-0.445996981984693	0.0409421841271179	0.304554749156968	-0.434182972718904	0.622569893388683	-0.715508847674606	-0.067044506721178	0.304529468910307	0.0184496898794058	0.220584569327062	0.153574999547559	-0.233535058248165	-0.124595581190465	0.0148628087558367	-0.0738698278764972	-0.194219982429398	0.099328059172176	-0.200806963816897	0.191511216911774	0.31412438814486	-0.187504022795991	-0.622474948415696	-0.0642946801152115
8963282010_R02C02	0.573225390013177	0.0479474121266219	0.337662635453778	-0.117668650951504	0.0445997178207286	0.266980854834276	0.0468180510844189	0.172370702191838	0.117789406537979	-0.10229111426037	0.0426412077121608	-0.0913233007401981	-0.0218975756065368	0.0115713101876771	0.138898844575832	-0.229249031678547	0.0279719883652219	-0.0695512274211689	-0.182062800202128	0.180064336681814	-0.184595184319373	-0.0682164217184123	-0.193335898166828	-0.315514752703661	-0.411773080915425	-0.360189333495368	-0.342521650538194	-0.0690717718585736	0.391305127998389	0.128791308564513	0.0584466348071314	0.148615048336369	-0.094346581052521	-0.0498425174020153	-0.00774098750644585	0.129512626995768	0.0143653530788355	0.434360926804342	-0.0225814851848247	-0.205608564870534	-0.0573880917556595	0.122283363406756	0.051486726507979	0.0667946753961392	-0.0278851450161582	0.0658209281690867	-0.196760604231393	-0.157891875198826	-0.191798623505246	-0.122224453965788	-0.165496236476301	-0.201141532592671	0.0654772485441995	0.123749821017726	0.472878951448034	-0.136296583803464	0.0617822729887823	-0.430386037086092	0.183797849338636	0.192506275952597	0.138553141977831	-0.084915385734742	-0.0246960657351652	0.540627862605508	0.104460855778923	0.0186590515510443	0.0583893692182885	-0.0151122074362295	0.697698519031799	0.0343105798497314	0.023398186456484	0.0424588546618846	-0.134023032041857	0.289841504721668	-0.0172005586452758	-0.157526082496531	-0.0198570226314451	-0.162221820432822	-0.280197368999024	-0.00438133966844144	-0.071871015789489	0.676746126757317	-0.379853101344894	0.00718959215176213	-0.104197593132271	-0.658346977153223	-0.460001563793105	0.0237344984858725	-0.0746979702033284	0.175905201179056	-0.252125037572835	0.206614354537066	0.210073360130536	0.120250910502821	-0.00147592267888129	-0.418777653116423	-0.163701136381182	-0.187443402389436	-0.0441945708306451	0.392876633256554	-0.0225320187243743	0.252297447644887	-0.0738972277914838	0.0431247900798566	0.156324898023937	-0.402767296417507	0.0361154887360907	0.0486590274712671	0.161200597331779
8963282006_R04C02	0.134918408155361	-0.142373834760605	-0.0487516531940796	0.0430927818346544	-0.0268386868903433	0.122327123582122	0.0167052253432058	-0.211676934974159	-0.133574171365652	-0.0214021784914799	-0.0312094490602876	-0.0510755442508987	0.166682492736615	-0.263944079033979	-0.168017335883513	0.0780308866465978	0.000992305954456414	-0.0859071137078833	-0.139952623530389	-0.223901389908253	-0.230098125039261	0.0131932399980027	-0.241784473257643	-0.146115154642779	-0.0969374641784423	-0.24084011142722	-0.0528413556003372	0.0947299697753904	0.29299052685498	-0.0752474648499747	-0.134256360141025	0.0120692840938401	0.103162194185007	0.00285607183591726	-0.00774098750644585	-0.0204809248088788	0.192560819472796	0.0374223717225688	-0.0587648718865929	0.103874377386048	0.00464577564686822	-0.150046556765184	-0.0252647906394815	-0.219881899375313	-0.0145600449236364	-0.0789761412421136	-0.314177148836254	0.118647649051057	0.222513555063779	-0.199623655702074	0.00594818790127218	0.0417865445171227	-0.0238337876951787	-0.0163964492233551	0.284984065130626	-0.145120936479003	0.0270239175796751	-0.0248799180200565	-0.0955201203051757	-0.0608640668906657	0.00390047258647694	0.0157442507939115	0.0497821941179003	0.0883191825298958	-0.196928663206319	-0.112259623121193	-0.164067012294508	-0.414670570696168	0.00263990166666504	-0.0132817428251101	0.0250033299114872	0.31110604714887	0.0338631859044617	0.0349718408253318	-0.105138629205241	-0.135567804239145	0.0838109931495112	-0.0252151837225282	0.280144679585788	-0.0415570354534111	0.129354947115773	0.816148690811101	-0.127294549502691	-0.0056111938691655	0.0441849666712128	-0.26147580182274	-0.835018207101505	0.123240595996204	-0.243151068768048	-0.0493116928568234	0.154306515897762	0.0675481499514203	-0.0179408930711924	0.539431621909828	0.0773420918105781	-0.310602773929346	0.11761567350795	-0.178179160934034	0.284416713369493	0.132714967878155	-0.0154161912328812	0.012826494543845	-0.0246935288537481	-0.018168098267405	-0.363845049453448	0.0345771306035511	-0.0212544955878908	0.195562444717117	-0.0772732628504441
8963282028_R01C02	-0.277438490379996	-0.182710195231553	-0.194132193378136	-0.0464914870261038	-0.133977266893067	-0.0393310580318068	-0.0140429812429085	-0.121181998018517	-0.0241014345399518	0.118427124992951	-0.158920471685015	0.225239124828376	0.153027203305582	-0.067343898130706	-0.227313164193972	-0.526620305513026	-0.569254078716228	-0.257211281064902	0.136044043925336	-0.309017373992894	0.0549003548884871	-0.0316474144987428	0.310652217957327	0.157297233384304	0.043360108506302	0.283044863277736	-0.276392992197591	-0.00479733825472841	-0.0449646586726447	-0.4013446955558	0.0370171730045829	0.059320198853417	-0.482811383063322	-0.231043334678093	-0.00774098750644585	0.37834150730666	0.480238833092335	0.323392090676242	-0.308984561558041	0.402500403800036	-0.0138262554194055	0.047718015245796	-0.297262951938904	-0.145718203795413	-0.211866574021283	0.101157685467895	0.279057721390803	0.189574921379348	-0.064916478933945	0.348803127685857	0.155321676087221	-0.134602183893299	0.513669157721113	0.0836050611407057	-0.00382642997580615	-0.281953092557126	-0.0339156821666233	-0.629035331676381	-0.108030654887243	-0.443532327602415	0.180207656424849	-0.340555644876706	-0.0595838782643587	0.217570334887037	1.42383654001787	0.522746868158599	-0.112483230758374	-0.367302249751914	-0.335315521914365	0.0592544937943573	0.717607438710959	-0.219853544314017	-0.851951175184056	-0.196439915520135	-0.116634381916206	-0.359895587344137	-0.610269833712896	-0.263601676646617	0.326532959166306	-0.159634186751654	-0.689055483852112	0.0443840722448219	0.0259158442375395	0.0102494157690814	0.00402948438861781	-0.773003230814508	-0.47140117776467	0.102105984158751	-0.982606781991929	0.142661127518599	0.759261646044363	-0.222110392412292	0.062509145419972	0.263557852795392	0.0453844927046362	-0.245088357144745	-0.183498279318876	0.0742552354348021	0.411456523843799	-0.0648836389297742	0.0449857209610689	-0.0708375175922041	-0.158889814375138	-0.0458930158974114	-0.134737196266929	0.061706576765464	0.0380146931629774	0.343622695236873	0.343485805764983
8963282124_R04C01	-0.253355789774382	-0.0164281471912343	0.0597597585339851	0.0158039779956168	0.169739906131614	0.018059782797145	-0.587865818684566	-0.111078970805341	-0.109906191685911	0.217499309448144	-0.186838290050846	-0.186063877811222	0.00988790789703409	-0.135533686931342	-0.161312466307099	-0.0308722687197181	-0.120023153059011	-0.15006697391612	-0.0155075091583533	-0.0668469812818806	-0.143853780590836	-0.0349132040659301	-0.30508811029067	-0.239674296112408	-0.349906315549346	0.184434812181972	0.0187782855556979	0.0160136192543347	0.139212230657324	-0.107545543626662	0.0274372148241809	-0.0540664180668966	-0.460935925693753	0.156981116929154	-0.00774098750644585	0.251042114885089	0.183988833965211	-0.0560840875279507	0.193372834395923	0.176124410943419	-0.00167912661398816	0.352803845018729	-0.0793799555728671	-0.0495570878808714	-0.0898546546035065	0.00832316753188796	0.0982034470759893	0.0299674917864779	0.125390914838505	-0.290204523799117	-0.0960708711596044	-0.0363326201937321	-0.143782239782136	-0.0886913137365295	-0.301314804473652	-0.15402589333065	0.0714000990420446	0.958376959886786	-0.31770592980517	-0.0888267459933892	-0.0987700117247658	-0.060880822687476	0.0460082600041612	-0.283701544423156	-0.329772261760288	0.329621870512533	0.055429755447122	-0.0197010823810934	-0.334718697320825	0.128334439593625	0.255034569704882	0.0301806534845236	-0.190286809927695	-0.0247114552304127	0.0577561459638308	-0.235205293925397	-0.457070827730808	-0.00606716097871274	0.0994780520934677	-0.109946711710353	-0.247715597315199	0.129882090545414	0.0272230202808057	0.0184402323532112	-0.171375426647371	0.542707766749775	0.351521657515053	0.0778919354507634	0.143551178736193	0.12216156174726	0.150432353776733	-0.316468240281266	0.0518940383990093	0.103074193502956	-0.00495065584794281	-0.230271486586676	-0.316499618890088	0.324353400647657	-0.0581511465104751	0.0952155931344126	0.126462817697191	-0.0206860409953801	-0.0171577865585048	-0.0404320298363157	-0.156956459587992	0.03891299929452	-0.12673157631841	0.0542248533011894	0.00755578713056171
8963282010_R06C02	-0.0253190247477224	-0.0491840633170356	-0.0750593391886352	0.186513234484488	-0.0887026421610772	-0.00832006592678399	0.342009603756442	0.194511724744518	-0.0283960705280804	0.0787133424269287	0.0338808854779268	-0.167219065435438	0.118338596833381	-0.0254755536267545	-0.193198057643628	0.563688081409395	0.460181840706222	0.22782267071958	-0.120984865621655	0.369588846389569	-0.225864446984896	-0.0741664286771011	-0.366834186615796	-0.217885311064906	-0.32225285901427	-0.0235968735515296	-0.153666076976202	-0.0452228515279958	-0.110357265191228	-0.0843561845850069	0.004768168418949	-0.0143803005605564	-0.127412580427558	-0.0148132715658837	0.0063661796923742	-0.0596325755260695	-0.282136389681341	0.0537916559905673	0.0960723889198532	0.16178029989703	-0.0975180616131465	0.28939770483762	-0.145447041141918	0.129083281049169	0.041129327840626	-0.0230259757883807	0.0400893774722069	0.186307278631952	-0.0761038243570264	0.0480597964898446	-0.00877840993965317	-0.132743572997396	-0.0769047787534396	-0.123441529846892	-0.146899659041634	-0.102922579032882	-0.325357454441929	-0.403905133415513	-0.0765288032914022	0.125735207973231	-0.211344679273623	0.176852381045712	-0.127084863770714	-0.000980184946272353	0.206881406172049	0.700151162029671	0.201261711392604	-0.151170021509079	-0.0714414989225172	0.0761395922473868	0.0534828328680457	-0.11183303443464	0.0589901557840577	-0.314337167542861	-0.070283707305567	-0.138365922714126	-0.627819276159553	-0.369883105691629	0.25412518411122	-0.162415770695752	-0.245808926963659	0.385382963743965	0.301802869358496	-0.0173395338934031	0.00683745539048291	-1.30519686585662	1.17333395564514	0.0308119093937126	-0.534297773359288	-0.249101056798608	0.195224822265312	-0.321930561253695	0.110281487255284	-0.163991769704744	-0.00527140238542846	-0.356501271087797	-0.352020052097989	0.204060580052385	-0.450194500030401	-0.000876372356131939	0.0706320958837364	0.141324061990117	0.309702786906198	-0.0727460825688452	-0.334259491797722	0.0920591222720345	-0.413792701497879	-0.057495986672873	0.0691453818734892
8963282028_R01C01	-0.357044711487826	-0.16073451163898	-0.0981332158447257	0.106840831508826	0.0815891834259052	-0.225998444146723	0.0769578747124718	0.310847870223935	0.115062832960436	0.601228721309248	0.0531583832897554	0.123896568892569	-0.137170271785669	-0.144624558648316	0.0124254391174577	0.0230262606199801	-0.00151443920026646	-0.254920950279154	0.299458071718446	0.434155319297634	0.359776661142108	0.0160237407128158	0.305341465067082	0.381505764946297	0.455368590255501	0.00348864633323707	-0.0687541698990822	0.117895786153689	-0.104550299052921	0.153341770083086	0.057879877609773	-0.0790007137572982	0.117878205650762	0.198074214287093	0.00544054438770503	-0.0449829258472829	0.13745782682686	0.0397949542458539	0.136385189502489	1.13196301009908	0.0183870795594418	-0.373474992928716	-0.176114493107703	-0.264063806572707	-0.157960565665884	-0.0226210147183942	-0.277429853190215	0.16949397254499	-0.14190732356718	-0.105692793454376	-0.12120742627027	-0.120780302261063	-0.0126779298044736	-0.145980798788482	-0.452566165529934	-0.101195133456773	0.00796467292082217	-0.410183089746449	-0.212497497933585	0.0588948425668508	0.0583306877400265	-0.0474400680379248	0.0708364632163862	-0.159666269206991	-0.0409351899215479	-0.451425094898535	-0.0989201237648309	0.232530600904941	-0.498049622853577	-0.0205858354481268	0.462884026409101	0.190644212371114	-0.482008121491789	-0.0385024959085599	-0.00151948868035348	0.270327981269461	0.15371165556652	0.00436497050146912	0.238255345439324	-0.0974285345544144	-0.427296726270125	-0.302281512881268	0.0578535238566395	0.0161316202205478	0.0361274636390536	0.461780550523088	-0.672506005813084	0.0976394584066918	-0.222112024981676	-0.200685553990767	1.13345504852949	0.162947638781397	-0.0780312366921389	-0.0452652250928146	0.000995232470833717	0.128124712263261	0.0820650484500169	-0.0159088054089568	-0.090438228039216	-0.0260637366698055	-0.182443198262209	0.142257945922564	-0.000608155610582356	-0.139949351899575	-0.154912172291998	-0.0164471952316667	0.0292241366632766	-0.258879138458672	-0.133507675926317
8942334017_R01C01	0.045439883301799	-0.0730140690181647	0.000641238847875898	-0.275652603844351	0.0748156428904477	-0.0270152582906778	0.242616790035455	0.0704712098070723	-0.170900061012833	0.109635435432366	0.143146740563574	-0.0608448041976595	-0.0202520548303968	-0.198184187206742	-0.148416571293744	0.207318592240785	0.0380272087636081	0.225753689432183	0.118690572947322	-0.0399397136536329	0.151571486682146	-0.0794728048106565	0.0437666469452023	0.0306635566389447	0.163320749928131	-0.00839412239875228	0.0356043881272878	0.0929243069814463	0.0381702897508305	-0.0206882088875433	-0.00176893836827378	-0.0518377630037496	0.185148820612145	0.163220160748598	-0.00774098750644585	0.0978126605763474	-0.113089700098996	-0.0607033274052016	-0.0181117749047977	0.0741392981898838	-0.0278328665456262	-0.299945888955107	-0.135863136578336	-0.147560419966242	0.142070163433482	0.000164271885715516	0.116237336880845	0.135190494946517	-0.0416994434095367	0.0931716212847977	0.0175669945933001	-0.0501385196815076	0.0378470500175191	-0.0409876393359454	-0.168652076134524	-0.224596357205344	0.361918086379411	0.406139327284879	-4.14517721650007e-05	0.0682515534901658	0.0646928978593111	0.301139262563055	-0.0125302482183293	0.257622757596581	-0.240281437081058	-0.231580951128921	-0.189310914277672	-0.231349251214654	-0.235156224762396	-0.0131109438908741	-0.269905868545559	-0.0256113543081265	0.013155268529049	0.323422965462327	-0.00970206665405844	0.0174238962718524	0.161444918078795	0.122355475128557	-0.246424237993576	0.00147987480530836	0.0645743327514336	0.29132318924331	0.144999161901144	-0.0134216501212264	0.170450957848665	0.179853900071285	0.301157407095298	0.00815296838603615	-0.566088992953243	-0.0531307177070867	-0.117806953103852	0.194840182290435	-0.0727468453780347	0.290092070304828	0.0271738844994667	-0.0753123897112256	0.0287864262071078	-0.252981040652206	0.296234395460044	-0.0162474735402257	0.146515272156917	0.0967569052233371	0.0160487824173934	0.0317314805866129	0.0629521890847138	0.192969391890674	0.0651070436371184	0.17306505468982	0.0468598218143782
8963282124_R02C02	-0.141668516022862	-0.128501029590868	0.0608370362234944	0.0549749885259318	0.130504865576961	0.0239670939897367	0.040864992963007	-0.311967177573361	-0.0262751994864193	-0.0461977838151703	-0.208493496979655	-0.102621840055784	-0.170481267533517	-0.120771174394729	-0.0281912434284521	-0.507323606074803	-0.254816636825701	-0.0171565897019217	-0.282505659955042	-0.141613113883962	-0.160853133819676	-0.0347309145357083	0.0607159942370683	-0.0482652234198031	-0.0590933034703369	-0.32092777297971	-0.0539308984476919	0.208778632164082	0.309788690059075	-0.0896448694331554	0.136658681542014	-0.0948100894574342	0.162655655334586	0.249418162113983	-0.00774098750644585	0.229769033899561	-0.0128500982240518	-0.444390885374694	0.130343061534224	0.108971663106872	-0.0978833882563953	-0.0643825673317139	-0.214977393786207	-0.318172039146839	0.1004588210691	-0.0285923468960724	-0.256850117825389	0.2187848604775	0.241013482841769	-0.194039405750928	0.00747832791004102	-0.196653993578792	0.0395820160399383	0.0637244588316018	-0.210880896403132	-0.00643770666918191	-0.150360688789045	0.305763466720041	-0.0929948826596548	-0.107765677091592	0.0678709444974771	0.0224524937078608	0.0643447791029218	-0.383026819574869	-0.124385770922312	-0.835266818470291	-0.312132395814983	-0.0894636711112355	-0.256127842054426	0.0201240750429888	-0.107205531454547	0.0815564909758898	-0.522653466047946	-0.14148387218861	-0.0236466024017914	-0.337376538815265	0.111981368468178	0.122887099659261	0.265298246338408	-0.0490414163885606	-0.0293055036462677	-0.0706674466695887	0.616855350422323	0.0209878806182776	0.0576440233902384	-0.621454932904244	-0.771844714978549	0.0531820914427803	-0.416429697416689	0.137308323393787	0.0631463608679543	-0.24836685947564	0.022437568001238	0.15199772797287	-0.00539624644430592	-0.374181781474327	0.460412879110093	-0.514831012803756	-0.205405894217164	-0.019228236672932	0.286616084351998	-0.207477539793722	-0.253447635523348	0.134111628438059	-0.260283236839851	0.115531764502708	0.312287888371825	0.277378432209085	-0.0199004940736291
8963282124_R06C01	-0.257664231845145	0.0330733439776267	-0.11161771276382	-0.0615361606898807	0.0940472460330613	-0.0201549655464782	-0.148628617430395	-0.0447406017992795	0.0406424364673689	0.0451097459552604	-0.215763634470476	-0.28828124660911	-0.184232986231529	-0.0722055559825841	-0.0876592687156226	-0.146878546519276	-0.199878032656545	-0.169476327485018	-0.554471620932037	-0.372793133377675	-0.207932662764615	-0.160491033305175	-0.536350472107796	-0.411847681951594	-0.141421584207427	-0.198067213450698	-0.296076556275372	0.084632728588306	0.22340035771819	-0.0476981732585229	0.10415110978884	0.00406603004553499	0.0498702655143422	-0.0612995187889795	-0.00774098750644585	-0.0285772278230205	0.0975821970904961	0.103855315679088	-0.183030485685857	-0.133356674047502	-0.12197129415773	-0.430295803300015	0.107778506945334	-0.183338302481012	-0.145835140597573	0.0160334183824673	-0.220087352704145	0.00706237781965093	-0.00485439346581416	-0.197499897325497	-0.242973557425854	-0.0822279011989211	0.122707377463486	0.0103260165603353	-0.0625500839237895	-0.165910118325009	0.258784281598666	-0.278576889058088	-0.289195625678555	-0.150187336273506	0.182265922557612	-0.416437986018674	0.0248164384713465	-0.175198666698096	-0.481552061028203	-0.338767094061352	0.214918228675954	-0.268516518354053	-0.371633681877255	0.110644341805833	0.023274025444984	-0.21268890353128	-0.357083146547548	0.105653009809831	-0.10084583004243	-0.530406020847857	0.0720021093660442	-0.0953072692720344	0.0376677512626723	-0.0704505693393914	-0.182339177113133	-0.419396885459059	-0.0595175834703878	0.0113319672210787	-0.170620275332349	-0.176716129315647	-0.948247080820103	-0.0785241731911071	-0.324321904345529	0.281361327567348	-0.0884150055420418	0.312863008316165	0.0706300295665884	0.0188552313826019	-0.0194950249304746	-0.236548601947328	0.18933027142649	-0.248956488141347	-0.429672285068441	-0.121548423671498	-0.104185538217914	0.0927602375376975	-0.0646107211133764	0.118981353186558	-0.0481654203142403	-0.165873186908833	0.467572246040678	-0.0386049912039428	0.0717148680113436
8942334096_R05C01	0.219573102295489	-0.0798197363518127	0.0422436999794172	0.342839463588176	0.123737951734323	0.0340470266814403	0.180021021328124	0.14388902504654	-0.106901268446917	-0.0264233310676211	-0.0100381872316226	-0.0306572250602531	0.10786551796378	0.00497593054134459	-0.0578488578507969	0.528435987800581	0.746699068310019	0.240529155474979	0.164875175179679	-0.047457061652611	0.123762753332348	-0.0428353162962908	0.248320521462274	0.184688125887437	0.254761377651016	0.0539674299237901	0.0114153682300714	0.0542706447983637	-0.220327897591839	-0.0156823023626855	-0.159074150364761	0.0154274324283176	-0.468901191741999	0.0480914585808858	-0.00774098750644585	-0.00403595139648707	0.271261437705515	-0.122863971277042	0.122292781254142	0.200795833008615	0.12083445507446	-0.104421959344856	0.0916181859216526	-0.207589445337631	0.159728084273802	-0.100606121950501	0.223707351739661	0.133063327680161	0.157666569370077	0.0233916913104932	0.0219100688559279	-0.0127521922441858	-0.0203108416486756	-0.0317555240751466	-0.0745807333556231	-0.15157940895631	-0.121047288996157	-0.0740670818567822	0.025444623885219	0.0496694302454387	-0.095428799412115	0.323751492342773	-0.0429423402746576	0.183165621539985	-0.235871137392201	-0.0460032430885694	0.0912468018715594	0.12857984143145	0.151415855215868	0.0123106906104567	0.324536646888723	0.0441892936263611	0.203171671352835	-0.260566815947114	-0.0555722941011734	0.146378643485909	-0.5961741810656	0.121702847083236	-0.0568277645704457	0.150502681495087	-0.0523685784338791	0.644953712690945	-0.256324332172122	-0.00427012106624733	0.0595423005942088	-0.450588242676097	-0.787987198272989	0.0535665547251956	-0.140291680135498	-0.169963189027413	0.187396846406733	-0.335748650315106	0.0104156625911449	-0.0440180981011222	0.0264853405542373	-0.229951607822424	-0.359979525579928	0.332042618975589	0.0144722799193864	0.240247370323256	0.452685200753067	0.0927145228420972	0.10925104717124	-0.0765924866555272	0.0272875450035064	0.176088242980873	-0.208269433031219	-0.0632403719766398	-0.0256780579945144
